id,class,sentence
935;"shame";" when i confessed to my girlfriend now my wife that i had betrayed her with another woman"
936;"guilt";" the same as in shame"
937;"joy";" a successful lesson"
938;"fear";" i was thinking about death"
939;"anger";" a conflict with a pupil"
940;"sadness";" when i am at home alone"
941;"disgust";" a saturday night a bus full of drunken people"
942;"shame";" a conflict with a pupil and there were probatory teachers present"
943;"guilt";" selling the apartment after my divorce"
944;"joy";" when in an economic crisis i got an unexpected sum of money"
945;"fear";" in the dark an unreal figure formed by a shadow"
946;"anger";" when i was treated unfairly regardless of my motives or deeds"
947;"sadness";" when i noticed obvious marks of old age in a negative sense on a close relative of mine"
948;"disgust";" as a child when i saw an unesthetic sight"
949;"shame";" on a social occasion i noticed that i reacted on the basis of my autonomous nerve system i could not help it"
950;"guilt";" when i caused needless anxiety to a person close to me because of my lack of selfinsight"
951;"joy";" i was coming home from an exam and i supposed that i had passed it so i ran to a restaurant for a beer"
952;"fear";" i had been drinking with a pal and i later o clock had a date with my fiancee we were going to a spanish lesson and i was afraid that she would smell that i had been drinking"
953;"anger";" my fiancee and i were at my parents place watching tv there were only two chairs and we were sitting on them when my drunken brother came in and rudely chased my fiancee off the chair she was sitting on"
954;"sadness";" i had drunk a couple of beers and my fiancee got angry at me"
955;"disgust";" we were at a hamburger bar and a man at a table nearby started coughing and spitting into his plate"
956;"shame";" we got into a fight with some chaps in front of our family house the value of the property destroyed was approximately him i felt ashamed when my parents came to know about this"
957;"guilt";" we had had a party the night before and we still had some liquors left the morning after i went to the kitchen pretending to prepare some tea and was caught by my fiancee pouring some rum down my throat"
958;"joy";" while dancing in a restaurant last week"
959;"fear";" i was on the inter rail in naples alone after an evening in a restaurant i was going back to the hotel when a prostitute approached me to sell herself i refused but as i carried on walking i felt that i was being followed by someone"
960;"anger";" when a girl left me"
961;"sadness";" i was on my way back from the inter rail on board the ferry from stockholm when my father called me at oclock to tell me that my uncle had died and that i would be seeing him off on his final journey within four days"
962;"disgust";" on reperbahn in a restaurant a charming old saleswoman came to beg a drink for herself"
963;"shame";" at the funeral of my uncle i was one of the bearers i was not familiar with the etiquette and acted tactlessly because of my ignorance"
964;"guilt";" on reberbahn i was in a restaurant where drinks were overpriced i did not ask for the prices beforehand and when the bill came i could not pay the bill"
965;"joy";" my girlfriend gave me some feedback and i understood that it meant that our relationship was about to turn even closer"
966;"fear";" at the dentists waiting for my turn to come"
